founder_uuid,rendered_text
76f22320-f964-4340-b6bd-72fa5c57ec04,"This founder leads a startup in the Software Development industry.
Education:
* BS in Communication in Marketing and Advertising (Institution QS rank 200+)

Professional experience:
* Founder, CEO for 2-3 years
* VP (Sales Operations) for <2 years in the `Marketing, Advertising & Events` industry
* Director (Sales & Recruiting) for 2-3 years in the `Telecommunications Services` industry
* Account Executive for <2 years in the `Marketing, Advertising & Events` industry (51-200)"
5d840ddc-1f52-4cd4-b2f9-dd80691bb697,"This founder leads a startup in the Technology, Information & Internet Platforms industry.
Education:
* MBA (Institution QS rank 200+)
* BA in Psychology and Biology (Institution QS rank 200+)

Professional experience:
* Co-Founder for <2 years in the `Apparel & Fashion` industry (2-10 employees)
* VP (Merchandising) for <2 years in the `General Retail & Consumer Goods` industry (51-200 employees)
* Director (Merchandising) for <2 years in the `General Retail & Consumer Goods` industry (51-200 employees)
* Business Strategy Manager for <2 years in the `Electronic & Precision Equipment Manufacturing` industry (1001-5000 employees)
* Clinical Researcher (Cognitive Neuroscience) for <2 years in the `Clinical & Diagnostic Healthcare` industry (10001+ employees)"
7e10f7e9-68c0-4b99-b4b2-ed795590a51a,"This founder leads a startup in the Biotechnology & Nanotechnology Research industry.
Education:
* PhD in Chemical Engineering (Institution QS rank 4)
* BS, MS in Chemical Engineering (Institution QS rank 6)

Professional experience:
* Principal for 2-3 years in the `Venture Capital & Private Equity` industry (51-200 employees)
* Interim VP (Business Development) for <2 years in the `Biotechnology & Nanotechnology Research` industry (201-500 employees)
* Associate Principal for 2-3 years in the `Management, Strategy & Professional Services` industry (10001+ employees)"
214f7109-4367-4d6e-bf98-db8549e9b343,"This founder leads a startup in the Technology, Information & Internet Platforms industry.
Education:
* BS in Information Systems (Institution QS rank 35)
* MISM in Information Systems Management (Institution QS rank 200+)

Professional experience:
* Software Engineer (Special Operations) for 2-3 years in the `Software Development` industry (201-500 employees)
* IT Strategist for <2 years in the `IT Services & Digital Solutions` industry (10001+ employees)
* IT & Web Programmer for <2 years in the `Software Development` industry (2-10 employees)"
e8d9aec5-3b7f-4185-bc64-391a82869ed8,"This founder leads a startup in the Biotechnology & Nanotechnology Research industry.
Education:
* MS, PhD in Electrical and Computer Engineering (Institution QS rank 77)
* BS in Electrical and Computer Engineering (Institution QS rank 200+)

Professional experience:
* Technical Staff for <2 years in the `Research Services & Market Analysis` industry (5001-10000 employees)
* Technical Staff for 2-3 years in the `Aerospace, Defense & Ship/Space` industry (1001-5000 employees)
* Fellow, Postdoctoral Research Associate for 4-5 years in the `Higher Education & Research` industry (10001+ employees)
* Electrical Engineer for 2-3 years in the `Research Services & Market Analysis` industry (10001+ employees)"
b7ebe404-2f2a-4b95-8c16-fc5db7465ba1,"This founder leads a startup in the Personal & Consumer Services industry.
Education:
* BA in Economics and Photography (Institution QS rank 200+)

Professional experience:
* Partner for <2 years in the `Financial Services` industry (2-10 employees)
* Partner for 4-5 years in the `Financial Services` industry (11-50 employees)
* Analyst for <2 years in the `Financial Services` industry"
a611d17e-7b0e-472c-b28d-0137a0cdb11d,"This founder leads a startup in the Software Development industry.
Education:
* BA in Economics (Institution QS rank 54)

Professional experience:
* Manager for 2-3 years in the `IT Services & Digital Solutions` industry (1001-5000 employees)
* Analyst for <2 years in the `Financial Services` industry (10001+ employees)
* Analyst for <2 years in the `Financial Services` industry"
d9e3d9c8-dc84-4109-a4d4-1f3316c91ab1,"This founder leads a startup in the Technology, Information & Internet Platforms industry.
Education:
* BA in Economics (Institution QS rank 4)

Professional experience:
* VP for 4-5 years in the `Financial Services` industry (10001+ employees)"
408d2d0c-b4af-4e3a-9500-72fde350544c,"This founder leads a startup in the Technology, Information & Internet Platforms industry.
Professional experience:
* Analyst for <2 years in the `Venture Capital & Private Equity` industry (11-50 employees)
* Product Designer for <2 years in the `Technology, Information & Internet Platforms` industry (1001-5000 employees)"
ee0deccb-910a-495d-aef7-6373d5b12c06,"This founder leads a startup in the Clinical & Diagnostic Healthcare industry.
Education:
* MD in Medicine (Institution QS rank 200+)
* MPA in Health Policy (Institution QS rank 200+)
* Master in Molecular and Cellular Biology (Institution QS rank 1)
* BA in Neurobiology (Institution QS rank 1)

Professional experience:
* Senior Advisor for <2 years
* Associate Principal for 6-9 years in the `Management, Strategy & Professional Services` industry (10001+ employees)"
9e87dc55-756b-4e2a-a89a-911d4067302c,"This founder leads a startup in the Software Development industry.
Education:
* Bachelor in Government (Institution QS rank 102)
* MSc in Innovation and Entrepreneurship and Management (Institution QS rank 9)

Professional experience:
* Co-Founder, CEO for <2 years in the `Utilities & Power Generation` industry (11-50 employees)
* Specialist (Worldwide Government Affairs) for 2-3 years in the `Electronic & Precision Equipment Manufacturing` industry (10001+ employees)
* Co-Founder, CEO for <2 years in the `Building Materials, Construction & Architecture` industry (myself only employees)"
de879da2-9c31-41aa-998d-ddd7445a29bc,"This founder leads a startup in the Higher Education & Research industry.
Education:
* PhD in Computer Science (Institution QS rank 69)
* MSc in Computer Science (Institution QS rank 200+)
* MSc in Computer Science (Institution QS rank 200+)

Professional experience:
* Senior Director for <2 years in the `Software Development` industry (201-500 employees)
* Co-Founder, CEO for <2 years
* Scientific Project Member for 4-5 years in the `Research Services & Market Analysis` industry (201-500 employees)
* Software Developer for <2 years in the `Software Development` industry (11-50 employees)
* Consultant, Developer for <2 years
* Consultant, Developer for <2 years in the `Software Development` industry (11-50 employees)"
81594941-eb84-40ec-83bd-6fa1a8e173fc,"This founder leads a startup in the Biotechnology & Nanotechnology Research industry.
Education:
* MBA (Institution QS rank 6)
* MPhil in Genetics (Institution QS rank 4)
* BA in Molecular and Cellular Biology (Institution QS rank 1)

Professional experience:
* Senior Associate for <2 years in the `Venture Capital & Private Equity` industry (11-50 employees)
* Business Development, Corporate Strategy Associate, Fellow for <2 years in the `Biotechnology & Nanotechnology Research` industry (51-200 employees)
* Senior Associate Consultant for <2 years in the `Management, Strategy & Professional Services` industry (501-1000 employees)
* R&D Strategy & Innovation Fellow for <2 years in the `Chemical & Pharmaceutical Manufacturing` industry (10001+ employees)"
d6e84bd2-39ce-44b9-91a3-f119f140d59b,"This founder leads a startup in the Management, Strategy & Professional Services industry.
Education:
* JD in Law (Institution QS rank 200+)
* BBA in Accounting (Institution QS rank 200+)

Professional experience:
* President for 4-5 years in the `Financial Services` industry
* Principal, CEO for 2-3 years
* CEO, President for 6-9 years
* SVP (Real Estate) for 6-9 years
* Partner for 2-3 years"
a5041dc9-83a7-4f9f-a136-0774080899ec,"This founder leads a startup in the Telecommunications Services industry.
Education:
* JD (Institution QS rank 200+)
* BBA in Business Administration (Institution QS rank 168)

Professional experience:
* Chairman & CEO, Founder for <2 years in the `Telecommunications Services` industry (11-50 employees)
* Board Member for 4-5 years
* Board Member for 6-9 years in the `IT Services & Digital Solutions` industry (1001-5000 employees)
* Board of Overseers for <2 years in the `Museums, Fine Arts & Heritage` industry (201-500 employees)
* Board Member for <2 years in the `Telecommunications Services` industry (501-1000 employees)
* CEO, Board Member, Co-Owner for 4-5 years in the `Wholesale, Import/Export & Business Supplies` industry
* Board Member for <2 years
* Board Member for <2 years in the `Software Development` industry (11-50 employees)
* Senior VP (Operations), Chief Restructuring Officer for 2-3 years in the `Telecommunications Services` industry (201-500 employees)
* Partner for 4-5 years in the `Legal Services & Law Firms` industry (201-500 employees)"
aad879a8-ec03-4101-909c-333f51b53660,"This founder leads a startup in the Software Development industry.
Education:
* Bachelor in Computer Science (Institution QS rank 6)

Professional experience:
* Board Member in the `Software Development` industry (10001+ employees)
* Board Member for <2 years in the `IT Services & Digital Solutions` industry (5001-10000 employees)
* Founder for 2-3 years in the `Technology, Information & Internet Platforms` industry (201-500 employees)
* Software Engineer for <2 years in the `IT Services & Digital Solutions` industry (201-500 employees)
* Software Engineer for <2 years in the `IT Services & Digital Solutions` industry (2-10 employees)
* Software Engineer for <2 years"
d96f7eb7-6cdd-4496-8132-4c0fd1f995e0,"This founder leads a startup in the Software Development industry.
Education:
* in Education (Institution QS rank 66)

Professional experience:
* Co-Founder for 6-9 years in the `Philanthropy & Fundraising` industry (2-10 employees)
* Chief Sales Officer for 2-3 years in the `Marketing, Advertising & Events` industry (11-50 employees)
* Senior VP (Sales) for 6-9 years in the `IT Services & Digital Solutions` industry
* Regional Account Manager for <2 years in the `Broadcast Media Production & Distribution` industry (1001-5000 employees)
* Account Executive for <2 years in the `Broadcast Media Production & Distribution` industry (5001-10000 employees)
* Director (Marketing) for 2-3 years"
0acceecc-d72e-42c7-a732-4ddc539d637e,"This founder leads a startup in the Internet Media & Publishing industry.
Education:
* BA in English (Institution QS rank 54)

Professional experience:
* Board Member, Advisor for <2 years in the `Financial Services` industry (11-50 employees)
* Co-Founder, CEO for 4-5 years in the `Technology, Information & Internet Platforms` industry (51-200 employees)
* Director (Digital Marketing & Content) for 2-3 years in the `Broadcast Media Production & Distribution` industry (5001-10000 employees)
* Business Development Manager for 2-3 years in the `Broadcast Media Production & Distribution` industry (5001-10000 employees)
* Analyst (Private Equity Investment Banking) for <2 years in the `Financial Services` industry (10001+ employees)"
5e1709bf-5d4e-47b9-b1dc-83cb32901efb,"This founder leads a startup in the Education & Training Services industry.
Education:
* PhD in Biochemistry and Molecular Biology (Institution QS rank 200+)

Professional experience:
* Group Leader for 6-9 years in the `Biotechnology & Nanotechnology Research` industry (501-1000 employees)
* Postdoctoral Fellow for 2-3 years in the `Research Services & Market Analysis` industry (501-1000 employees)"
cfd54290-58c0-4293-81a0-7532789d5775,"This founder leads a startup in the Technology, Information & Internet Platforms industry.
Education:
* Bachelor in Electrical Engineering (Institution QS rank 6)
* Master in Electrical Engineering (Institution QS rank 6)

Professional experience:
* Co-Founder
* Product Manager

 They have overseen one acquisition as a founder: one Undisclosed in value."
98f18ced-7085-4973-9932-4e5459458786,"This founder leads a startup in the Software Development industry.
Education:
* Bachelor in Computer Science (Institution QS rank 200+)

Professional experience:
* Senior Security Researcher for <2 years in the `Software Development` industry (10001+ employees)
* Senior Security Researcher for 2-3 years
* Senior Software Engineer for 4-5 years in the `Armed Forces` industry (10001+ employees)"
3a7e92d9-8150-4a0c-8800-d496176f401d,"This founder leads a startup in the Venture Capital & Private Equity industry.
Education:
* BBA in Accounting (Institution QS rank 200+)

Professional experience:
* Founder, CEO for >9 years in the `Management, Strategy & Professional Services` industry (1001-5000 employees)
* Founder, CEO, Investor for 4-5 years in the `Technology, Information & Internet Platforms` industry (51-200 employees)
* Senior Manager for 4-5 years in the `Management, Strategy & Professional Services` industry (10001+ employees)
* Senior Manager for 6-9 years in the `Financial Services` industry (10001+ employees)"
b2c64213-d237-471e-8caa-fce049ce4091,"This founder leads a startup in the Electronic & Precision Equipment Manufacturing industry.
Education:
* MEng in Electrical Engineering and Computer Science (Institution QS rank 4)
* BS in Electrical Engineering and Computer Science (Institution QS rank 4)

Professional experience:
* Chief Architect (Data Center Server Solutions) for 2-3 years in the `Semiconductor Industries` industry (10001+ employees)
* Distinguished Engineer for 2-3 years in the `Electronic & Precision Equipment Manufacturing` industry (51-200 employees)
* Member Technical Staff for >9 years in the `Semiconductor Industries` industry (10001+ employees)"
631503af-909d-4690-8d55-7a7444a4b7f4,"This founder leads a startup in the Medical Equipment Manufacturing industry.
Professional experience:
* Senior Executive Assistant for >9 years in the `Medical Equipment Manufacturing` industry (10001+ employees)"
f3b03e18-c10b-460d-99e0-f0ce5501a6f3,"This founder leads a startup in the Animal‑Sourced Food Manufacturing industry.
Education:
* Master in Bioengineering and Biomedical Engineering (Institution QS rank 200+)
* Bachelor in Biotechnology (Institution QS rank 200+)

Professional experience:
* Facilities Manager for <2 years in the `Higher Education & Research` industry (10001+ employees)"
45e682d1-26a9-414a-ba5d-8f87ebcbdb5b,"This founder leads a startup in the Clinical & Diagnostic Healthcare industry.
Education:
* MBA in Finance (Institution QS rank 200+)
* BS in Finance (Institution QS rank 200+)

Professional experience:
* President for 4-5 years in the `Clinical & Diagnostic Healthcare` industry (1001-5000 employees)
* Executive VP, CRO for 2-3 years in the `IT Services & Digital Solutions` industry
* President, CEO (Ventures Division) for 2-3 years in the `Clinical & Diagnostic Healthcare` industry (myself only employees)
* VP (Mergers & Acquisitions) for <2 years in the `Clinical & Diagnostic Healthcare` industry
* Director (Investment Banking) for 6-9 years"
1db887fa-3958-4c37-bf4f-d5785eb5477a,"This founder leads a startup in the Aerospace, Defense & Ship/Space industry.
Education:
* BA in Materials Science and Engineering (Institution QS rank 1)

Professional experience:
* Adjunct Faculty Member for 4-5 years in the `Higher Education & Research` industry (1001-5000 employees)
* Founding Partner for 2-3 years in the `Financial Services` industry (11-50 employees)
* Director (Engineering) for 4-5 years in the `Renewable Energy & Climate Tech` industry (51-200 employees)
* Co-Founder, VP of Engineering for 4-5 years in the `Electronic & Precision Equipment Manufacturing` industry (51-200 employees)
* Minor League Athlete for <2 years in the `Sports Teams & Leagues` industry (51-200 employees)
* Bouncer, Barback for 2-3 years in the `Hospitality & Tourism` industry (51-200 employees)
* Custodian for 2-3 years in the `Higher Education & Research` industry (10001+ employees)"
acdf2bda-5a8e-4edc-8f82-afd558b7f391,"This founder leads a startup in the Biotechnology & Nanotechnology Research industry.
Education:
* Fellowship in Systems Biology (Institution QS rank 200+)
* PhD in Chemistry and Biochemistry (Institution QS rank 31)
* BS in Computer Science (Institution QS rank 48)

Professional experience:
* Associate Professor for 4-5 years in the `Higher Education & Research` industry (10001+ employees)
* Assistant Professor for <2 years in the `Higher Education & Research` industry (10001+ employees)
* Assistant Professor for 4-5 years in the `Higher Education & Research` industry (10001+ employees)
* Director (Clinical Proteomics) for 2-3 years in the `Clinical & Diagnostic Healthcare` industry (10001+ employees)"
bcd2a76b-99d9-43e4-812f-24e72aeb3d2c,"This founder leads a startup in the Industrial & Agricultural Machinery Manufacturing industry.
Education:
* BA in Government and Economics (Institution QS rank 200+)

Professional experience:
* Account Manager for <2 years in the `Marketing, Advertising & Events` industry (201-500 employees)"
0beb7060-6531-4ca3-a691-2a47b9ccab66,"This founder leads a startup in the Financial Services industry.
Education:
* Executive MBA (Institution QS rank 200+)
* MFA in International Economics (Institution QS rank 200+)

Professional experience:
* Advisory Board Member for <2 years in the `Technology, Information & Internet Platforms` industry (5001-10000 employees)"
5dd3af1a-342a-48a1-a2ab-5800551b37c7,"This founder leads a startup in the Software Development industry.
Education:
* JD in Law (Institution QS rank 200+)
* MPhil in Economic and Social History (Institution QS rank 3)
* BA in Social Studies (Institution QS rank 1)

Professional experience:
* Partner for 2-3 years in the `Legal Services & Law Firms` industry (51-200 employees)
* Law Clerk (Judicial) for <2 years in the `Public Safety & Security Services` industry (201-500 employees)
* Law Clerk (Judicial) for <2 years in the `Public Safety & Security Services` industry (201-500 employees)
* Founder for <2 years in the `Hospitality & Tourism` industry
* Sales & Marketing for 4-5 years"
defa4123-e5c8-4724-97a1-7e30ad854ca9,"This founder leads a startup in the Electronic & Precision Equipment Manufacturing industry.
Education:
* MBA (Institution QS rank 6)
* BA in Economics and Political Science (Institution QS rank 6)

Professional experience:
* Corporate VP, General Manager for <2 years in the `Semiconductor Industries` industry (10001+ employees)
* CEO for 4-5 years in the `Electronic & Precision Equipment Manufacturing` industry (51-200 employees)
* Entrepreneur-in-Residence for <2 years in the `Financial Services` industry (11-50 employees)
* Entrepreneur-in-Residence for <2 years in the `Venture Capital & Private Equity` industry (11-50 employees)
* VP (Marketing & Product Management) for 2-3 years in the `Networking & Cybersecurity Products` industry (501-1000 employees)
* VP (Corporate Marketing & Corporate Development) for 2-3 years in the `Networking & Cybersecurity Products` industry (201-500 employees)
* Senior Director (Marketing) for <2 years in the `Networking & Cybersecurity Products` industry (1001-5000 employees)
* VP (Sales & Marketing) for <2 years

 They have overseen one acquisition as a founder: one 150M - 500M in value."
6356cd9b-abd9-42c8-96a5-ef6842903c13,"This founder leads a startup in the IT Services & Digital Solutions industry.
Education:
* in Computer Science (Institution QS rank 200+)

Professional experience:
* Owner for 6-9 years
* Web Developer for 2-3 years"
492ee239-f6d4-4ffc-a2f3-87f0cac722b0,"This founder leads a startup in the Technology, Information & Internet Platforms industry.
Education:
* BSBA in Finance and Marketing and Business Administration and Management (Institution QS rank 48)

Professional experience:
* Seed Investor for 6-9 years in the `Industrial & Agricultural Machinery Manufacturing` industry (51-200 employees)
* Seed Investor for 6-9 years in the `Apparel & Fashion` industry (1001-5000 employees)
* CEO for 4-5 years
* VP (Sales) for 6-9 years
* Director (Business Development) for 2-3 years
* Business Development Analyst for <2 years"
54e1292f-3c73-41ef-b781-4b46349a822c,"This founder leads a startup in the Technology, Information & Internet Platforms industry.
Education:
* MBA in Strategic Management and Finance and Entrepreneurship (Institution QS rank 200+)
* MSc in Electrical Engineering (Institution QS rank 147)
* BSc in Electrical Engineering (Institution QS rank 147)

Professional experience:
* Principal for 2-3 years in the `Financial Services` industry (51-200 employees)
* System & Algorithm Engineer for 2-3 years in the `Semiconductor Industries` industry (10001+ employees)
* Commander for 2-3 years in the `Armed Forces` industry (10001+ employees)"
163ee6d7-0507-4947-9683-5fedf3997f80,"This founder leads a startup in the Biotechnology & Nanotechnology Research industry.
Education:
* BA in Economics (Institution QS rank 1)
* MD (Institution QS rank 54)

Professional experience:
* Senior VP (Business Development & Operations) for <2 years in the `Biotechnology & Nanotechnology Research` industry
* VP (Global Medical Affairs) for <2 years in the `Biotechnology & Nanotechnology Research` industry
* VP (Medical & Scientific Communications) for <2 years in the `Biotechnology & Nanotechnology Research` industry
* Senior Scientist (Lewy Body Dementia Programs) for <2 years in the `Biotechnology & Nanotechnology Research` industry
* VP (Corporate Development) for 2-3 years in the `Biotechnology & Nanotechnology Research` industry
* Analyst for <2 years in the `Biotechnology & Nanotechnology Research` industry (201-500 employees)"
d9684f2b-f48e-4cd3-b48e-38f2b605f54e,"This founder leads a startup in the Biotechnology & Nanotechnology Research industry.
Education:
* PhD in Chemistry (Institution QS rank 200+)
* (Institution QS rank 7)

Professional experience:
* Professor, Dean for <2 years in the `Higher Education & Research` industry
* Senior Investigator in the `Research Services & Market Analysis` industry (201-500 employees)
* Co-Founder for 6-9 years in the `Biotechnology & Nanotechnology Research` industry (51-200 employees)
* Co-Founder for <2 years in the `Biotechnology & Nanotechnology Research` industry (2-10 employees)
* Co-Founder for 4-5 years in the `Biotechnology & Nanotechnology Research` industry (51-200 employees)
* Associate Professor in the `Research Services & Market Analysis` industry (1001-5000 employees)
* Assistant Professor in the `Research Services & Market Analysis` industry (1001-5000 employees)

 They previously led their company(s) through one IPO with undisclosed valuation."
d21b8c6f-8ab1-444e-bd9b-77a00e0392a7,"This founder leads a startup in the Biotechnology & Nanotechnology Research industry.
Education:
* (Institution QS rank 40)
* PhD (Institution QS rank 200+)

Professional experience:
* Advisor for <2 years in the `Venture Capital & Private Equity` industry (11-50 employees)
* CSO for 2-3 years in the `Chemical & Pharmaceutical Manufacturing` industry (5001-10000 employees)
* VP (Head of Innovative Medicines) for 4-5 years in the `Chemical & Pharmaceutical Manufacturing` industry (1001-5000 employees)
* Leader (Biomarker & Experimental Medicine) for 2-3 years in the `Biotechnology & Nanotechnology Research` industry (10001+ employees)
* Associate Director (Disease & Translational Science) for 2-3 years in the `Chemical & Pharmaceutical Manufacturing` industry (10001+ employees)
* Team Leader for 2-3 years in the `Chemical & Pharmaceutical Manufacturing` industry (10001+ employees)
* Scientist for 4-5 years in the `Chemical & Pharmaceutical Manufacturing` industry (10001+ employees)"
e6ea1230-72e4-4b80-b471-d2461e7d0261,"This founder leads a startup in the IT Services & Digital Solutions industry.
Education:
* BSc in Real Estate Development (Institution QS rank 200+)

Professional experience:
* Director (Product) for 2-3 years in the `Real Estate & Leasing` industry (201-500 employees)
* Real Estate Broker for 2-3 years in the `Real Estate & Leasing` industry (10001+ employees)
* Development Manager for 2-3 years in the `Real Estate & Leasing` industry (2-10 employees)"
3394fd60-c303-43a5-8b19-7583931d7ee2,"This founder leads a startup in the Networking & Cybersecurity Products industry.
Professional experience:
* Architect for <2 years in the `Networking & Cybersecurity Products` industry (5001-10000 employees)
* Technology Leader for 6-9 years in the `Networking & Cybersecurity Products` industry (5001-10000 employees)
* Software Developer for >9 years in the `Networking & Cybersecurity Products` industry (5001-10000 employees)
* VP (R&D) for 2-3 years
* Senior Software Developer, Team Leader for 2-3 years in the `Software Development` industry (11-50 employees)"
ba83a160-7e3f-4e33-8733-0f63e60f2976,"This founder leads a startup in the Industrial & Agricultural Machinery Manufacturing industry.
Education:
* in Engineering and Mechanical Engineering (Institution QS rank 29)
* BFA in Industrial Design (Institution QS rank 29)

Professional experience:
* President for 2-3 years
* Director (Engineering) for 6-9 years in the `Creative & Graphic Design` industry
* CTO for <2 years
* Founder, COO for <2 years"
3ca24262-2035-44ab-8c84-bbe8696fbcaa,"This founder leads a startup in the Venture Capital & Private Equity industry.
Education:
* (Institution QS rank 66)

Professional experience:
* Co-Founder, Managing Partner for 6-9 years in the `Renewable Energy & Climate Tech` industry (2-10 employees)
* Managing Partner for 2-3 years"
265fdf1e-fd3e-419d-9e82-7ef0518b5adf,"This founder leads a startup in the Technology, Information & Internet Platforms industry.
Education:
* BA, BS in Economics and Chemical Engineering (Institution QS rank 130)

Professional experience:
* Co-Founder, VP Product for <2 years in the `Technology, Information & Internet Platforms` industry (11-50 employees)
* Co-Founder, Senior Director Product for <2 years in the `Technology, Information & Internet Platforms` industry (11-50 employees)
* Senior Marketing Analyst for <2 years in the `Marketing, Advertising & Events` industry (51-200 employees)
* Marketing Analyst for <2 years in the `Marketing, Advertising & Events` industry (51-200 employees)
* Business Analyst for <2 years in the `Research Services & Market Analysis` industry (1001-5000 employees)"
9e4d92c5-f24a-45bc-9537-63f0b5e161c4,"This founder leads a startup in the Clinical & Diagnostic Healthcare industry.
Education:
* MBA in Business Administration (Institution QS rank 200+)
* MEng in Software Engineering (Institution QS rank 200+)
* BS in Geosciences and Geophysics (Institution QS rank 200+)

Professional experience:
* Entrepreneur-in-Residence for <2 years in the `Venture Capital & Private Equity` industry (11-50 employees)
* President, CEO for 4-5 years in the `Clinical & Diagnostic Healthcare` industry (501-1000 employees)
* Executive Director for 2-3 years
* Associate CEO for 6-9 years in the `Clinical & Diagnostic Healthcare` industry (501-1000 employees)
* COO for >9 years in the `Clinical & Diagnostic Healthcare` industry (501-1000 employees)"
722d53eb-a5b7-46bd-85b7-631496468d3b,"This founder leads a startup in the Software Development industry.
Education:
* PhD (Institution QS rank 26)
* MA (Institution QS rank 23)
* BA (Institution QS rank 23)

Professional experience:
* Consultant for <2 years in the `Aerospace, Defense & Ship/Space` industry (201-500 employees)
* Assistant (Strategic Analysis) for <2 years in the `Aerospace, Defense & Ship/Space` industry
* Analyst for 2-3 years in the `Government Policy & Legal Services` industry"
515435dc-75a8-4fbf-abd2-bb27114dc840,"This founder leads a startup in the Clinical & Diagnostic Healthcare industry.
Education:
* PhD in Biochemistry (Institution QS rank 3)
* BS in Biology (Institution QS rank 200+)

Professional experience:
* Founder, CEO for 2-3 years in the `Biotechnology & Nanotechnology Research` industry (11-50 employees)
* Co-Founder, CEO for 2-3 years in the `Wellness & Community Health` industry (2-10 employees)"
